sadness,worry,surprise,love,happiness,content
0,0,0,0,1,1028 928 2118 2118 2017 928 411 419 846 438 251 846 928 510 2118 2118 438 251 1064 2017 2118 2118 1901 928 251 411 1008 1008 1008 2017 438 605 928 1901 46 908 908 1008 2118 2017 928 510 251 419 2118 438 605 419 
0,0,0,0,1,419 419 46 605 928 510 2017 605 605 1008 2118 2118 2017 928 251 928 411 251 2118 928 510 928 419 2118 510 2118 928 411 2017 438 438 605 411 2017 438 438 605 
0,0,0,1,0,2017 2118 2118 605 2118 411 2118 605 846 846 438 784 438 2118 2118 2017 928 784 438 419 2118 784 3659 251 1064 362 928 846 438 510 2118 438 251 438 1901 419 2118 438 510 928 1028 928 928 1028 928 510 419 928 928 251 784 605 2118 419 908 784 438 419 2118 355 928 928 251 1008 928 510 419 
0,0,1,0,0,1064 928 928 3659 411 2017 1008 362 438 46 2017 1028 928 2118 438 355 928 438 355 1028 438 46 419 
0,1,0,0,0,846 46 2118 784 1008 2118 2017 46 784 355 438 251 355 510 438 643 928 251 846 438 1901 1901 928 928 605 438 2118 
0,0,0,0,1,1064 438 438 362 908 438 510 362 2202 46 419 2118 419 928 928 251 2118 2017 928 1064 928 251 846 1008 411 438 510 643 1901 438 510 438 46 510 46 605 846 438 784 251 1064 605 928 251 1008 438 251 928 1008 1901 438 510 784 
0,0,0,0,1,438 2118 2118 908 438 1028 928 251 419 2118 1008 411 928 2118 2017 928 510 510 510 510 510 643 908 928 1008 1008 784 510 928 928 419 438 2202 928 908 438 46 419 46 510 2118 643 251 438 2118 2118 419 
1,0,0,0,0,510 419 2118 784 1008 411 438 510 643 846 438 784 605 46 2118 928 510 251 438 411 784 1008 2017 438 784 928 908 605 2118 438 605 419 1901 46 846 643 928 362 
1,0,0,0,0,438 411 438 510 643 928 510 419 908 419 2118 362 1008 411 928 510 928 1064 438 251 1064 2118 438 784 419 419 2017 928 510 
0,1,0,0,0,419 928 510 438 46 419 908 1008 251 928 928 928 362 2118 438 419 2118 46 362 1008 
0,0,0,0,1,784 1008 908 605 2118 438 605 784 1008 908 605 2118 438 605 2118 643 251 1064 419 438 438 438 438 438 438 438 438 438 438 438 908 438 251 1064 2118 438 908 438 362 1901 362 784 419 784 1008 419 605 846 928 605 1064 928 
1,0,0,0,0,411 411 411 2202 46 419 2118 605 510 251 2118 928 362 784 1008 251 928 411 362 355 362 1064 928 2118 2017 251 1064 928 411 438 510 643 251 928 411 411 784 1008 605 846 2118 46 510 928 2118 438 438 643 419 438 784 251 1008 251 2118 2017 928 1008 411 928 510 928 908 908 46 1064 908 1008 
0,0,0,0,1,411 438 643 928 2017 784 46 605 251 2118 2017 928 928 251 362 438 2118 355 438 510 928 362 
0,0,1,0,0,928 908 928 846 2118 46 784 419 2118 928 928 419 438 251 419 908 928 510 362 908 643 251 362 510 928 419 438 908 362 438 46 2118 2118 2017 438 46 1064 2017 
0,0,0,1,0,355 196 362 251 2118 419 784 908 928 784 784 362 2118 46 
0,0,1,0,0,251 1064 928 510 1901 1901 251 928 419 438 784 928 2118 2017 510 438 46 1064 2017 928 908 908 1901 510 928 251 362 2118 438 2118 928 908 908 1901 510 928 251 362 2118 438 2118 928 908 908 1901 510 928 251 362 
0,0,0,1,0,2017 510 438 251 1008 1008 1008 510 928 643 908 2118 
0,0,0,1,0,846 2118 2017 1008 2017 908 438 1028 928 2118 2118 2017 2118 419 1064 438 251 1064 2118 438 355 928 438 251 928 438 1901 784 1008 251 928 411 1901 1028 928 4995 46 438 2118 928 419 
0,1,0,0,0,784 2118 510 1008 251 1064 2118 438 1064 928 2118 2118 2017 510 438 46 1064 2017 2118 2017 928 605 908 438 2118 438 1901 2118 2017 928 1901 510 419 2118 419 928 419 438 251 438 1901 1901 510 362 1008 251 1064 2017 2118 908 1064 2017 2118 419 2017 1064 438 419 2017 419 419 2118 2017 928 2118 419 419 46 928 
0,0,0,0,1,784 1008 419 438 908 419 411 419 438 510 510 1008 46 510 362 1008 419 46 846 643 928 362 362 46 419 928 928 784 1008 605 438 419 2118 355 2118 846 510 419 419 46 928 419 2118 2017 251 643 2118 419 419 1901 928 2118 438 419 1008 2118 846 251 438 251 908 1008 1064 928 2118 355 928 2118 2118 928 510 2118 2017 438 928 928 510 2118 2017 510 2118 1008 
0,0,0,1,0,2118 438 2118 908 908 1008 1901 438 510 1064 438 2118 419 2017 928 2017 362 419 438 846 846 928 510 2118 438 362 1008 46 1064 2017 2118 438 362 1008 411 419 846 2118 46 908 908 1008 1064 438 438 362 2118 438 438 
0,1,0,0,0,2017 928 419 438 643 362 411 355 46 2118 2118 2017 251 643 2017 928 419 251 438 2118 2017 2118 2118 605 605 908 46 510 643 846 438 784 605 411 1008 355 419 1028 
0,0,0,0,1,908 362 2118 438 355 928 2017 438 784 928 411 419 2017 846 438 46 908 362 784 643 928 510 438 411 251 1901 928 928 908 355 928 2118 2118 928 510 
0,0,0,1,0,251 438 2118 2017 928 510 419 438 251 1064 2118 2017 2118 784 643 928 419 784 928 846 510 1008 251 362 846 510 1008 908 908 362 1008 251 362 251 1064 2017 2118 908 438 251 1064 
0,1,0,0,0,643 251 1064 355 355 510 362 784 419 438 419 438 510 510 1008 
0,0,0,1,0,1901 928 928 908 1901 46 251 251 1008 784 784 605 355 928 2118 2118 928 510 355 928 251 784 3659 251 1064 1901 46 846 643 251 1064 362 1008 411 2017 1008 251 438 2118 908 2118 
0,0,0,1,0,908 438 411 643 928 1008 510 928 3659 251 251 251 46 2017 2017 2017 2017 605 908 1008 2017 419 2017 411 2118 1008 251 2118 1064 438 2118 251 46 251 784 1008 355 928 2118 411 419 46 510 605 2017 438 251 928 438 510 784 251 928 419 355 46 2118 411 251 2118 928 362 2118 438 2017 2118 784 928 46 605 411 2017 928 251 46 908 928 1901 2118 2118 2017 928 419 2118 46 362 438 
0,0,0,1,0,510 196 928 2118 908 908 928 2118 2118 438 2017 419 411 928 928 2118 928 784 419 438 419 438 510 510 1008 2017 2118 419 2118 2017 928 908 419 2118 2118 2017 251 1064 1008 438 46 251 928 928 362 928 362 510 1064 2017 2118 251 438 411 2017 46 1064 419 
0,0,0,1,0,784 251 362 1064 928 908 419 438 643 251 438 411 784 510 643 419 419 2118 908 908 438 251 928 438 1901 784 1008 1901 1028 438 510 2118 928 355 438 1008 419 928 1028 928 510 438 251 846 928 251 362 362 438 510 355 908 928 
0,0,1,0,0,2118 2017 438 46 1064 2017 2118 2118 411 419 908 510 928 362 1008 411 251 2118 928 510 2118 46 510 251 419 438 46 2118 411 251 2118 928 510 2017 419 928 1028 928 251 419 2118 510 2118 928 362 
1,0,0,0,0,784 510 419 784 846 419 46 605 928 510 1064 510 908 438 643 1901 251 419 2017 928 362 419 928 2118 46 1901 510 928 928 251 362 784 419 438 438 438 438 438 784 362 510 2118 928 251 438 411 2118 846 251 2118 928 251 362 908 643 928 2118 2017 2118 362 438 251 2118 411 251 2118 2017 784 2118 438 355 928 2118 2017 928 355 362 1064 46 1008 
0,0,1,0,0,411 419 2118 251 1064 362 928 438 362 438 510 251 2118 251 2118 1064 438 251 251 438 411 2017 928 510 928 251 2118 2017 1028 251 846 438 784 605 251 1008 908 928 2118 784 928 1901 46 251 643 2118 2118 438 1008 
1,0,0,0,0,362 362 908 438 1028 2118 438 251 2118 2017 2118 928 510 908 928 510 251 2118 2118 2017 2118 438 251 1064 2017 510 
1,0,0,0,0,355 438 510 928 362 411 928 908 908 2118 419 251 438 2118 908 643 928 251 1008 438 251 928 846 251 419 928 928 2118 2017 419 2017 1028 928 251 2118 1064 438 2118 251 1008 1901 510 928 251 362 419 
0,1,0,0,0,2202 928 510 2118 510 438 251 846 2118 411 438 251 2118 908 928 2118 784 928 
0,1,0,0,0,908 355 784 411 2017 510 908 1008 908 908 355 928 419 2118 46 846 643 251 419 362 928 2118 2017 928 438 1901 1901 846 928 908 908 362 1008 2118 438 362 1008 
1,0,0,0,0,251 251 251 251 362 510 784 438 419 362 908 1008 251 438 2118 251 438 2017 928 1008 510 928 2017 419 846 438 908 908 928 1064 46 928 419 251 362 2118 419 411 438 510 643 605 510 2118 1008 
0,0,0,0,1,1901 2118 928 510 411 928 928 643 419 2118 2017 419 1901 251 908 908 1008 510 251 928 362 251 438 2118 4995 46 2118 928 928 251 438 46 1064 2017 1008 928 2118 355 46 2118 784 438 510 928 419 928 928 784 419 2118 438 355 928 846 438 784 251 1064 2118 2017 928 1064 510 362 928 251 419 1028 928 510 1008 2017 605 605 1008 355 438 46 2118 2118 
0,0,0,0,1,355 928 2017 1028 251 1064 362 510 251 643 411 2118 2017 510 846 411 2017 908 928 3659 3659 1008 419 419 908 928 928 605 251 411 438 438 2118 411 438 438 2118 
0,1,0,0,0,251 2118 419 928 928 784 2118 438 419 908 928 928 605 2118 438 251 1064 2017 2118 2118 419 784 251 928 928 362 2118 438 1064 928 2118 46 605 251 908 928 419 419 2118 2017 251 2017 438 46 510 419 
0,0,1,0,0,419 2017 362 362 1008 355 355 1008 355 2118 846 2017 2017 928 1008 784 510 908 1008 419 846 643 2118 784 419 438 846 251 2118 419 2118 1008 251 362 846 2017 2118 355 46 2118 2017 438 605 928 46 510 411 928 908 908 
1,0,0,0,0,605 46 908 419 2017 362 411 928 908 908 2017 251 643 419 1901 438 510 2118 510 1008 251 1064 438 251 928 2202 46 419 2118 2118 2017 2118 251 362 251 438 1064 438 438 362 1901 846 251 2118 1901 2118 2017 438 784 2118 908 908 2118 643 928 2118 2118 438 605 605 908 928 2118 438 510 928 1064 2017 
0,0,0,1,0,846 2017 510 438 251 46 2118 419 355 419 419 908 438 1028 928 
0,0,1,0,0,1064 46 419 2118 438 784 3659 928 2017 251 362 1028 928 510 1008 1064 438 438 362 510 928 1028 928 411 
0,0,0,1,0,784 510 438 251 419 2017 438 908 643 928 
0,0,0,0,1,46 251 419 2017 928 510 438 46 438 2118 411 2118 2118 928 510 1008 1008 196 196 196 
0,0,0,0,1,784 419 2118 908 908 46 605 2017 251 643 1008 438 46 908 908 1901 438 510 605 510 1008 251 1064 784 411 2118 846 2017 251 1064 510 2118 251 928 1008 438 510 2118 2017 928 928 846 438 510 362 46 251 2118 908 419 846 2017 438 438 908 438 362 1008 419 2017 438 46 908 362 355 928 1064 438 438 362 362 1008 
0,0,1,0,0,438 510 362 908 1008 251 251 438 784 1064 1008 438 46 1028 928 251 928 1028 928 510 419 928 928 251 2118 2017 928 251 1064 2118 419 846 510 928 605 605 1008 419 419 784 438 1028 928 
0,0,1,0,0,251 1064 251 438 2118 419 251 438 2118 2017 251 362 908 928 510 251 1064 2118 419 2118 2017 928 251 928 411 928 510 846 2017 928 251 1064 251 928 1901 510 438 784 846 510 438 419 438 1901 2118 2017 2118 2118 605 2118 251 1008 46 510 908 846 438 784 784 1064 846 438 2118 362 355 46 2118 411 2017 1008 2118 2017 928 251 784 928 251 1064 
0,1,0,0,0,2017 2118 510 438 438 784 411 908 908 355 928 251 438 1028 928 251 2118 438 438 
0,0,0,0,1,784 419 438 1901 928 362 46 605 
0,0,0,0,1,784 510 419 419 46 251 419 2017 251 928 355 1064 251 438 411 251 928 419 419 419 1064 438 251 1064 2118 438 355 928 251 928 605 2118 928 784 355 928 510 2118 419 1064 438 251 1064 355 1008 419 438 1901 419 2118 2118 419 2017 510 362 846 46 3659 784 411 438 510 643 251 419 438 784 46 846 2017 784 419 419 438 46 2118 438 251 908 438 2118 
0,0,0,1,0,908 3659 3659 928 196 411 411 419 411 928 928 2118 928 1008 438 46 846 438 46 908 362 908 411 1008 419 2118 643 928 355 510 928 643 251 362 510 928 362 438 510 411 510 2118 928 419 438 784 928 2118 2017 251 1064 2017 605 605 928 510 2118 2017 2118 908 908 784 643 928 1008 438 46 1901 928 928 908 355 928 2118 2118 928 510 
1,0,0,0,0,2017 784 251 784 1008 1901 251 846 928 2202 46 419 2118 1064 438 2118 438 1901 1901 411 438 510 643 251 362 419 2118 510 2118 784 251 928 251 2017 438 46 510 419 438 251 438 2118 1901 510 
0,0,1,0,0,928 908 908 928 846 2118 438 2017 251 846 928 784 2202 928 908 438 46 419 362 438 251 2118 643 251 438 411 411 2017 2118 784 1064 438 251 1064 2118 438 362 438 411 2017 928 251 2118 2017 928 1008 510 928 908 908 1064 438 251 928 
0,1,0,0,0,46 419 2118 1064 438 2118 2017 438 784 928 1901 2118 928 510 411 908 643 251 1064 2118 2017 928 362 438 1064 419 928 510 1008 2017 46 784 362 251 251 928 438 2017 928 438 251 784 1008 2017 438 784 928 928 908 251 1064 1901 251 419 411 438 510 643 
0,0,0,0,1,846 510 3659 1008 2118 411 419 784 2017 2017 1064 438 438 362 1901 438 510 1008 438 46 
0,0,0,1,0,784 251 2017 362 1064 438 908 362 1901 419 2017 2017 411 928 908 908 2118 2017 2118 419 784 1008 362 251 251 928 510 251 1008 411 1008 419 2017 928 846 643 438 46 2118 784 1008 355 908 438 1064 1008 438 438 438 438 2017 2118 2118 605 411 928 419 928 908 355 928 928 355 908 438 1064 419 605 438 2118 846 438 784 
0,0,0,0,1,2118 2202 46 419 2118 2017 2118 784 928 2118 2017 2118 784 908 928 1028 251 1064 846 438 251 2118 355 438 438 438 438 438 438 438 438 
0,0,0,1,0,643 928 908 908 928 643 362 438 605 605 1008 510 2118 2017 362 1008 2017 438 605 928 1008 438 46 510 928 362 438 251 1064 411 928 908 908 251 362 2017 362 1064 510 928 2118 510 2118 2017 362 1008 362 1008 
0,0,0,0,1,362 438 251 251 1008 438 419 784 438 251 362 928 510 1008 928 196 846 2118 928 362 419 411 928 2017 1028 928 2202 46 419 2118 355 438 438 643 928 362 2118 846 643 928 2118 419 2118 438 928 1064 419 411 928 908 1028 928 251 2118 2017 928 846 251 2118 355 928 908 928 1028 928 2118 2017 928 605 510 846 928 438 1901 2118 2017 928 419 2017 438 411 2118 846 643 928 2118 419 
1,0,0,0,0,2118 928 419 2017 1028 251 1064 2118 438 419 908 928 928 605 908 438 251 928 
0,0,0,1,0,784 908 928 1008 846 1008 510 46 419 2017 2118 2118 605 2118 411 2118 605 846 846 438 784 46 2118 2202 411 411 2017 928 784 46 419 2118 355 928 251 784 3659 251 1064 355 510 438 2118 2017 928 510 
0,0,1,0,0,2017 928 4995 46 438 2118 419 2017 2017 2017 4995 46 438 2118 419 2118 46 1901 1901 419 1901 251 908 908 1008 908 908 362 438 251 928 
0,0,1,0,0,355 928 196 2017 438 908 1008 846 510 605 251 928 928 362 2118 438 419 928 928 2118 2017 2118 438 438 355 362 1064 438 2118 2118 411 2118 46 251 2118 908 2118 438 784 438 510 510 438 411 
0,1,0,0,0,2017 928 251 2118 2017 928 411 928 2118 2017 928 510 419 46 1064 2017 419 438 784 928 2118 2017 251 1064 908 643 928 419 2118 2017 784 438 1008 928 2017 928 251 2118 438 908 251 
0,1,0,0,0,928 1008 46 251 251 251 438 510 784 908 908 1008 362 251 2118 419 908 928 928 605 46 251 2118 908 908 643 928 846 46 362 251 928 1028 928 510 419 908 928 928 605 2118 251 1064 2017 2118 251 46 510 928 251 2118 928 510 2118 251 784 928 251 2118 
0,0,1,0,0,2202 46 419 2118 846 510 411 908 928 362 605 419 2118 784 928 
0,1,0,0,0,2017 1028 928 846 1008 419 2118 846 908 846 510 784 908 251 1901 928 846 2118 928 846 2118 438 251 784 1008 928 1008 928 251 362 1901 846 928 510 928 419 411 438 908 908 928 251 251 362 2118 2017 46 510 2118 419 
0,0,0,0,1,2202 419 438 251 928 908 908 2017 1028 251 1064 2118 438 510 928 1028 419 928 2118 2017 928 784 419 2118 438 362 438 419 438 784 928 784 438 510 928 1064 510 362 928 251 251 1064 251 438 411 1064 46 928 419 419 2017 438 438 1028 928 510 251 1064 251 362 419 438 784 928 411 510 846 510 1901 2118 438 2118 605 908 1008 928 362 251 411 928 928 643 
1,0,0,0,0,846 928 362 438 251 928 411 510 251 1008 362 1008 419 251 510 438 411 
0,0,0,1,0,419 510 2017 908 438 908 411 928 419 438 784 928 2017 1028 928 510 251 362 438 784 419 1901 438 908 908 438 411 251 1064 784 928 
0,1,0,0,0,510 928 362 2118 2017 928 362 419 846 908 784 928 510 2017 362 2118 438 846 908 438 419 928 784 1008 355 510 438 411 419 928 510 2017 2118 2118 605 2118 251 1008 46 510 908 846 438 784 251 908 510 
0,0,0,1,0,438 438 362 784 438 510 251 251 2118 411 2118 2118 928 510 928 510 419 411 2118 846 2017 251 1064 784 1008 1901 510 419 2118 251 510 46 2118 438 438 1901 2118 2017 928 362 1008 251 362 2118 2017 605 605 928 251 419 2118 438 355 928 2118 2017 928 2118 2017 928 605 419 438 362 928 908 438 1028 928 908 1008 2202 46 1028 928 908 1008 
0,1,0,0,0,510 928 2118 2118 1008 419 46 510 928 784 1008 908 605 2118 438 605 2202 46 419 2118 362 928 362 411 510 928 908 928 419 419 605 510 438 355 908 928 784 419 846 438 251 419 2118 251 2118 908 1008 2118 438 251 419 438 1901 2017 928 2118 411 438 251 2118 419 2118 510 2118 2118 908 908 251 438 411 510 928 362 846 510 846 46 2118 
0,0,0,0,1,510 251 362 438 438 1028 411 928 510 928 846 438 784 251 1064 411 438 251 2118 355 928 2118 2017 928 510 928 2118 908 510 438 46 251 362 846 251 2118 419 2118 1008 2118 2017 438 46 1064 2017 
0,0,1,0,0,784 2118 846 2017 928 908 784 46 419 419 438 411 2118 928 362 1901 438 510 908 643 928 251 2017 438 46 510 251 362 251 928 1028 928 510 1064 438 2118 2118 438 2118 908 643 2118 438 1008 438 46 
0,0,0,1,0,46 251 846 2017 251 1064 251 362 355 643 928 510 362 251 1064 510 438 46 251 362 2118 2017 928 1028 908 908 1064 928 2118 438 362 1008 411 2118 2017 46 908 46 438 1028 928 784 1008 251 928 411 355 643 928 2202 46 419 2118 411 419 2017 362 362 251 2118 2017 1028 928 2118 438 908 438 846 643 2118 46 605 908 908 2118 2017 928 2118 784 928 
0,0,0,1,0,2017 251 643 419 2118 438 908 908 411 2017 438 1901 438 908 908 438 411 784 928 411 419 2017 1008 908 908 2118 2017 928 355 928 419 2118 
0,1,0,0,0,438 510 928 2118 2017 510 438 2118 846 438 784 251 1064 251 362 510 928 846 438 510 362 251 1064 355 438 46 2118 2118 438 419 2118 510 2118 1901 438 510 251 928 411 846 2118 605 438 251 2118 928 908 355 46 784 605 510 1008 928 510 419 251 928 928 362 928 362 
0,0,0,0,1,419 46 928 1028 928 928 1008 908 908 2017 411 419 2017 846 438 46 908 362 
1,0,0,0,0,438 510 2118 251 928 928 362 419 2118 438 419 438 784 928 2017 438 411 1901 438 510 1064 928 2118 2118 2017 2118 2118 419 251 605 510 846 2118 846 908 908 1008 362 46 510 251 1064 784 1008 928 2118 2017 846 419 928 196 784 251 362 419 928 908 1901 784 605 438 419 928 362 510 928 1028 419 438 251 2118 784 928 
1,0,0,0,0,46 419 2118 1064 438 2118 784 1008 419 419 643 846 643 928 362 251 510 605 438 908 1008 908 438 908 1064 438 2118 419 46 846 2017 355 362 846 510 362 419 419 46 846 643 
0,1,0,0,0,419 1901 928 928 908 251 1064 510 928 908 908 1008 355 362 355 438 46 2118 1064 438 438 1901 251 438 251 251 510 643 928 510 251 438 2118 643 251 438 411 251 1064 419 2017 928 510 928 908 908 1008 411 419 251 2118 2118 2118 2017 928 784 928 928 2118 251 1064 251 1064 784 419 438 510 510 1008 928 784 605 784 1008 355 1064 438 908 784 438 46 2118 2017 
0,0,0,1,0,510 846 2017 510 362 928 605 510 1008 438 510 438 46 784 419 419 928 362 784 928 908 438 908 
1,0,0,0,0,784 908 2118 2118 908 928 355 438 438 2118 419 908 908 784 1008 510 928 846 438 510 362 251 1064 928 4995 605 784 251 2118 419 438 46 2118 1901 46 908 908 362 1008 784 1008 419 928 908 1901 251 362 784 251 362 419 1064 438 251 928 355 908 251 643 438 46 2118 1901 2118 1901 438 510 419 2118 908 908 251 2118 510 510 1028 928 362 928 2118 2017 
0,0,1,0,0,362 438 46 1064 928 784 846 1901 908 1008 2017 251 438 438 605 928 1008 438 46 1064 928 2118 355 928 2118 2118 928 510 1901 438 510 1008 438 46 510 419 2017 438 411 251 510 1064 928 251 2118 251 438 438 362 908 46 846 643 
1,0,0,0,0,1901 438 510 908 908 2118 2017 928 928 1901 1901 438 510 2118 251 362 2118 784 928 605 46 2118 251 2118 438 419 438 784 928 438 1901 2118 2017 928 419 928 510 928 908 2118 438 251 419 2017 605 419 411 2118 2017 605 928 438 605 908 928 1008 438 46 908 928 510 251 928 251 438 46 1064 2017 251 438 2118 2118 438 2118 510 46 419 2118 251 1008 438 251 928 
1,0,0,0,0,2017 1028 928 2118 438 419 2118 1008 411 1008 1901 510 438 784 2017 438 784 928 251 362 419 251 846 928 2118 2017 419 605 510 2118 438 1901 251 362 362 251 2118 2017 1028 1064 46 362 411 510 928 908 928 419 419 251 2118 928 510 251 928 2118 784 1901 46 846 643 928 362 
1,0,0,0,0,784 419 908 438 251 928 251 1901 928 928 908 908 643 928 510 46 846 643 2202 46 419 2118 2017 2118 784 928 2118 438 438 908 419 438 928 419 928 784 355 908 928 784 251 2017 2118 355 1008 2118 510 46 846 643 
0,0,0,0,1,46 510 2118 2017 928 928 196 605 2118 419 251 2118 355 2118 438 1901 908 2118 2118 908 928 355 510 2118 251 251 908 908 438 1901 46 419 
0,0,1,0,0,251 2118 355 928 908 928 1028 928 784 419 605 928 251 362 251 1064 784 1008 908 46 251 846 2017 355 510 928 643 251 419 362 928 784 1008 362 928 419 643 
0,0,0,1,0,2017 2118 2118 605 2118 411 2118 605 846 846 438 784 2202 846 1008 2118 2017 928 908 438 1028 928 908 928 419 784 419 251 1064 928 251 1064 928 510 251 928 784 605 
0,0,1,0,0,3659 3659 1008 46 846 643 438 46 908 362 1008 438 46 355 928 908 928 1028 928 2017 1028 928 605 46 2118 2118 2017 2118 251 784 1008 355 438 438 643 784 510 643 419 
0,1,0,0,0,419 438 784 928 438 251 928 2017 419 2017 846 643 928 362 251 2118 438 784 1008 928 784 908 419 1901 46 846 643 438 1901 1901 
1,0,0,0,0,784 46 605 1064 928 2118 2118 251 1064 510 928 362 1008 1901 438 510 419 643 908 908 846 251 2118 411 2118 2118 438 1901 908 784 1008 355 438 1901 251 908 1008 1008 46 1064 2017 2017 438 251 438 510 846 908 419 419 928 419 419 46 846 643 643 643 643 
0,0,0,0,1,362 438 251 643 784 438 46 251 362 419 908 643 928 251 846 928 510 928 908 196 251 1064 1901 2118 928 510 251 438 438 251 2017 1028 928 2118 438 784 438 411 2118 2017 928 908 411 251 251 362 411 908 643 2118 2017 928 362 438 1064 
0,0,0,0,1,908 1901 928 251 846 1008 251 510 928 251 2118 510 251 362 438 784 419 411 2017 2118 2118 419 355 438 46 2118 2118 2017 2118 2118 419 2118 510 510 419 362 1008 362 362 251 2118 510 928 908 419 928 251 362 846 251 2118 355 928 908 928 1028 928 2118 419 908 784 438 419 2118 438 1028 928 510 
0,1,0,0,0,251 928 928 362 419 643 438 2118 2118 510 1064 2017 2118 251 438 411 
0,1,0,0,0,643 419 605 928 510 605 362 2118 510 928 362 510 928 1064 419 2118 928 510 251 1064 438 251 2118 2017 928 411 928 355 419 2118 928 438 1064 438 1064 928 2118 251 928 510 510 438 510 411 2118 2017 908 908 355 510 438 411 419 928 510 419 510 928 1901 438 196 846 2017 510 438 784 928 928 419 1901 510 
0,0,0,0,1,928 251 251 1901 928 510 908 411 411 784 928 2118 438 438 2118 438 362 1008 2017 419 355 928 928 251 1064 438 438 362 1901 438 510 784 928 46 605 46 251 2118 908 908 643 928 
0,0,0,0,1,928 251 362 784 46 784 510 928 908 438 419 2118 251 1064 510 251 1064 928 784 438 46 2118 2017 2118 2118 928 510 2017 908 510 2118 1008 438 2118 908 908 1008 908 438 419 2118 
0,0,0,1,0,251 2118 411 2118 1901 438 510 2118 2017 419 411 928 928 643 928 251 362 251 928 928 362 355 510 928 643 
0,1,0,0,0,419 2118 908 908 2017 419 2017 908 1901 784 2118 2017 411 438 510 643 419 2017 928 928 2118 419 846 928 251 846 928 605 1064 928 419 411 438 510 643 419 2017 928 928 2118 251 362 928 251 1064 908 419 2017 2118 438 1064 438 1901 928 928 908 419 419 251 1901 1901 908 928 251 362 362 510 1008 928 1008 928 419 846 438 784 251 1064 908 438 251 1064 2118 438 438 
0,1,0,0,0,438 2118 2118 928 510 251 2118 438 46 510 1064 928 2017 438 605 928 1008 438 46 510 784 438 784 419 438 643 
0,0,0,1,0,846 784 1064 251 46 419 438 251 846 438 438 908 2118 2017 251 643 419 1901 438 510 2118 2017 928 510 928 419 605 438 251 419 928 908 908 846 2017 928 846 643 438 46 2118 2118 2017 2118 510 928 1901 438 196 
1,0,0,0,0,605 2017 928 908 46 251 643 411 419 2017 411 419 251 2118 908 908 355 46 784 784 928 362 355 46 2118 643 251 362 784 
1,0,0,0,0,510 1028 251 1064 2118 438 411 438 510 643 510 46 251 251 251 1064 908 2118 928 908 643 928 908 411 1008 419 438 2118 784 928 1901 438 510 419 2118 510 355 46 846 643 419 
1,0,0,0,0,908 411 419 928 
1,0,0,0,0,251 928 438 510 2017 928 2118 2017 438 46 1064 2017 2118 438 1901 419 605 908 2118 2118 251 1064 2118 2017 928 928 419 2118 2118 928 419 362 928 605 510 928 419 419 251 1064 438 1901 846 438 46 510 419 928 362 438 251 2118 908 643 928 2118 2017 928 2118 2017 438 46 1064 2017 2118 438 1901 784 1008 605 510 928 251 2118 419 362 1008 251 1064 
0,0,0,1,0,784 438 251 419 1028 928 419 1064 908 362 46 908 643 928 362 605 438 419 2118 908 438 438 643 251 1064 2118 2118 2017 928 355 846 643 928 251 362 251 438 411 2118 2017 928 419 46 355 1008 438 46 510 355 908 438 1064 419 46 2118 438 784 2118 846 419 928 251 362 46 510 908 251 362 908 908 1028 928 510 1901 1008 
0,0,1,0,0,
1,0,0,0,0,438 251 908 1008 2017 1028 1901 438 908 908 438 411 928 510 419 
0,0,0,1,0,2017 251 643 1008 438 46 908 908 438 251 846 928 784 438 510 928 1901 438 510 908 908 1008 438 46 510 908 438 1028 928 908 1008 355 510 2118 2017 362 1008 784 928 419 419 1064 928 419 
0,1,0,0,0,2017 438 46 510 419 1901 2118 928 510 2118 928 908 928 846 438 251 1901 928 510 928 251 846 928 355 46 2118 846 251 2118 1064 438 355 846 643 2118 438 419 908 928 928 605 1064 438 2118 419 438 784 928 411 438 510 643 2118 438 362 438 419 1064 2017 419 1064 2017 
0,0,1,0,0,355 846 643 2118 438 438 419 928 355 46 510 1064 251 362 251 928 784 605 2118 1008 605 510 2118 784 928 251 2118 
0,0,0,0,1,419 784 784 1008 2118 2017 928 411 3659 3659 1008 643 510 928 2118 908 908 2118 2017 928 355 928 419 2118 
0,1,0,0,0,643 643 605 510 411 908 928 1901 2118 2118 2118 2017 438 784 928 362 438 2017 1028 928 419 438 784 928 510 1028 419 438 510 438 908 362 605 908 1008 2118 2017 438 46 1064 2017 196 196 
0,0,0,0,1,1064 438 251 1064 2118 438 411 2118 846 2017 419 438 784 928 2118 1028 251 438 411 846 510 3659 1008 251 1064 2017 2118 438 46 2118 46 605 2118 784 1901 438 510 411 438 510 643 2118 438 784 438 510 510 438 411 908 908 908 1028 928 419 438 784 928 2017 438 411 2118 908 928 419 2118 2118 784 928 251 419 1901 251 419 2017 928 510 908 1008 
0,0,0,0,1,355 928 928 251 643 2017 2017 2118 419 411 928 419 438 784 928 908 411 1008 419 2017 1028 928 2118 438 46 419 928 2118 411 2017 928 251 928 2118 
0,0,0,1,0,784 362 362 362 1008 784 1008 908 908 419 419 2118 928 510 2017 510 928 419 928 2017 928 510 355 928 419 2118 1901 510 928 251 362 605 419 419 928 362 2118 438 362 1008 
0,0,0,0,1,438 784 419 1008 419 2017 1028 928 2118 438 1064 928 2118 251 928 411 605 2017 438 251 928 438 1901 1901 2118 438 438 355 908 928 419 2017 928 605 1008 251 1064 
